id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
1397,,348693,20317,,23/08/2020,Contursi-348693,"Kylix a figure nere di produzione attica, tipo A. Labbro indistinto, a profilo continuo con la vasca emisferica, stelo largo e basso, piede a disco. Decorazione a figure nere sulla vasca, identica su entrambi i lati: Dioniso e due Menadi seduti e rivolti verso destra; alle estremità due sileni retrospicienti. Interno verniciato in nero ad eccezione di una fascia a risparmio sul bordo dell'orlo e del tondo a risparmio al cui centro è raffigurato un personaggio maschile retrospiciente, con mantello sul braccio, in corsa verso destra. Attribuita al Leafless Group. Ricomposta da frammenti e integrata.",43,530,2,29,81,108,Via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
1402,,348698,20322,,29/01/2020,Contursi-348698,"Oinochoe a figure nere di produzione attica. Bocca trilobata, collo distino, spalla arrotondata, corpo ovoide rastremato, piede a echino rovescio, ansa a bastoncello impostata dall'orlo alla spalla. Decorazione a figure nere: sul collo fascia di punti; sulla spalla linguette; ai lati del pannello figurato, fascia con linee a zig zag; sul corpo Dioniso stante tra due menadi che incedono volgendo la testa verso il centro. Attribuita alla cerchia del Pittore di Atena. Ricomposta da frammenti e reintegrata.",43,547,2,29,81,108,Via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, al centro del vano, tra i sarcofagi 1 e 7,1917-1921"
1409,,348705,20329,,24/10/2020,Contursi-348705,"Kylix a figure nere di produzione attica, tipo A. Labbro indistinto, a profilo continuo con la vasca emisferica, stelo largo e basso, piede a disco. Decorazione a figure nere sulla vasca, identica su entrambi i lati: tre personaggi maschili distesi, con drappo sulle gambe, alternati a due sileni stanti. Interno verniciato in nero ad eccezione di una fascia a risparmio sul bordo dell'orlo e del tondo a risparmio al cui centro è raffigurato una figura ammantata con corno potorio in mano. Attribuita al Leafless Group. Ricomposta da frammenti e integrata.",43,530,2,29,81,108,Via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
1411,,348707,20331,,03/05/2020,Contursi-348707,"Kylix a figure nere di produzione attica, tipo A. Labbro indistinto, a profilo continuo con la vasca emisferica, stelo largo e basso, piede a disco. Decorazione a figure nere sulla vasca. Lato A:figure maschili stanti, sedute e distese, con corno potorio in mano. Resi a silouette e poco dettagliati. Lato B: tre figure sdraiate e tre sileni stanti. Interno verniciato in nero ad eccezione di una fascia a risparmio sul bordo dell'orlo e del tondo a risparmio al cui centro è raffigurato una figura ammantata, seduta, con corno potorio in mano. Attribuita al Leafless Group. Ricomposta da frammenti e integrata.",43,530,2,29,81,108,Via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
1417,,348713,20346,,19/12/2020,Contursi-348713,"Kylix attica a vernice nera tipo Bloesch C. Labbro concavo con orlo svasato, spigolo acuto, vasca profonda a profilo convesso, stelo cilindrico, piede a disco con bordo risparmiato.",43,530,2,29,81,108,via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
1418,,348714,20349,,30/08/2020,Contursi-348714,"Kylix a figure nere di produzione attica, tipo A. Labbro indistinto, a profilo continuo con la vasca emisferica, stelo largo e basso, piede a disco. Decorazione a figure nere sulla vasca, identica su entrambi i lati: personaggio seduto, rivolto a destra, con corona in mano, tra due opliti armati, retrospicienti e inginocchiati; alle estremità due cavalieri. Sotto le anse, delfino. Interno verniciato in nero ad eccezione di una fascia a risparmio sul bordo dell'orlo e del tondo a risparmio al cui centro è raffigurato un sileno in corsa. Attribuita al Leafless Group. Ricomposta da frammenti e integrata.",43,530,2,29,81,108,via Leonida 52,,25,25,6,-500,-476,10,"Tomba degli atleti, Copertura del Sarcofago 5,1917-1921"
779,,345862,20734,,29/12/2020,Contursi-345862,"Amphoriskos di stile corinzio medio. Bocchello alto di forma cilindrica, collo distinto dalla spalla obliqua, corpo ovoide rastremato verso il piede a echino; anse a nastro impostate dal collo alla spalla. Decorazione a vernice bruna: sul labbro, due fasce orizzontali parallele; sulla spalla, motivo a palmetta; sul corpo, fra fasce parallele, teoria di tre delvini tra riempitici a foglie, cerchi e punti; presso il piede, raggiera. Restaurato",43,445,2,28,63,108,Ospedale Civile SS. Annunziata,,24,24,6,-585,-580,10,"Tomba,17.07.1931"
784,,345867,20739,,02/07/2020,Contursi-345867,"lekythos di produzione samia di tipo B. Bocchello di restauro, collo cilindrico con cordolo centrale, spalla espansa a profilo concavo-convesso distinta dal corpo troncoconico, parte inferiore arrotondata, piede ad anello. Sulla spalla graffite le lettere A D. Restaurata.",43,537,2,28,63,108,Ospedale Civile SS. Annunziata,,24,24,6,-600,-576,10,"Tomba,17.07.1931"
813,,345896,4984,,02/10/2020,Contursi-345896,"Lakaina laconica, alto labbro con orlo svasato, vasca bassa e tondeggiante, anse a bastoncello impostate sulla vasca. Sull’orlo serie di quadri bianchi e neri fra
due file di punti, sul corpo larga fascia nera,
e raggi partenti dall’attaccatura del piede. Ricomposto, piede di restauro.",43,607,2,28,65,108,Ospedale Civile SS. Annunziata,,24,24,6,-600,-576,10,"Tomba 182,15.01.1909"
850,,348073,110336,,16/08/2020,Contursi-348073,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato distinto, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere con incisioni e sovraddipinture in rosso che si sviluppa in un unico registro su labbro e vasca ed è identica su entrambi i lati: due Sirene con le ali aperte, araldiche; al centro, motivo floreale a intreccio di palmette e fiori di loto contrapposti e alternati. Sull'orlo
e sulla rientranza del labbro corre una fascetta in nero. Interno verniciato ad eccezione del tondo, in cui è raffigurato un cigno
con le ali aperte con ritocchi in rosso. Attribuita da Lo Porto dal Pittore del Grifo Alato e da Bakir al Pittore di Berlino 1659. Ricomposta e restaurata.",43,530,2,28,67,108,Ospedale Civile SS. Annunziata,,24,24,6,-600,-576,10,"Tomba, interno, presso la testata N/NE,28.03.1958"
1429,,348606,117232,,20/05/2020,Contursi-348606,"Hydria attica a figure nere con coperchio. Labbro leggermente pendulo con scanalature superiori, collo a profilo concavo distinto dalla spalla obliqua, corpo ovide rastremato verso il basso, piede ad anello, anse a bastoncello impostate orizzontalmente impostate sotto la spalla e ansa a nastro, con alette sporgenti, al labbro. Decorazione a figure nere con sovraddipinture e incisioni entro riquadro metopale che occupa spalla e ventre, definito ai lati da tralcio d'edera e sotto da catena di palmette e boccioli di loto. Sulla spalla: scena di gigantomachia con Zeus, Atena e cinque giganti. Sul ventre: partenza del guerriero, raffigurato su quadriga, insieme all'auriga, al cospetto di un secondo oplita e, ai lati, figura maschile e femminile. Avanti ai cavalli, oplita e altra figura di cui restano solo i piedi. In prossimità del piede, raggi. Ricomposta da frammenti e integrata.",43,517,2,29,82,108,via Leonida 52,,24,24,5,-540,-520,10,"Tomba 1,04.07.1960"
395,,345220,196047,,13/12/2020,Contursi-345220,"Anfora a vernice nera, con fascia a risparmio sul fondo, in prossimità del piede. Labbro troncoconico, collo cilindrico, spalla obliqua, corpo ovoide, piede a echino, anse a nastro impostate dal collo alla spalla. Fasce parallele di colore rosso sovraddipinte al di sotto delle anse, al di sopra della fascia a risparmio e sul bordo esterno del piede. Reintegrata, ma lacunosa.",43,447,2,25,33,186,,Contrada Purgatorio,24,24,5,-550,-501,10,"Tomba rinvenuta in S.1,G. Pucci?,29.10.1992"
908,,348121,20141,,08/08/2020,Contursi-348121,"Olpe a figure nere di produzione attica. Bocca trilobata, collo a profilo continuo con il corpo ovoide, piede a echino rovescio, ansa a nastro con scanalatura centrale rimontante al di sopra dell'orlo. Decorazione a figure nere e sovraddipinture rosse che si sviluppa tra collo e punto di massima espansione del corpo, entro riquadro metopale, delimitato superiormente da duplice serie di foglie di edera alternate a punti. La scena rappresenta due pugili affrontati; a sinistra un atleta, a destra un personaggio ammantato.
Fascia a risparmio sotto la figurazione. Ricomposta da frammenti e reintegrata.",43,550,2,29,72,108,Regio Arsenale,,24,24,5,-550,-501,10,"Tomba 1 (esterno),08.10.1925"
747,,345519,8277,,24/12/2020,Contursi-345519,"Oinochoe lucana a figure rosse. Labbro trilobato, corpo globulare, piede ad anello; ansa a nastro costolata esternamente. Decorazione a figure rosse: satiro in corsa verso sinistra, con mantello e tirso, al centro menade con tipano incedente verso sinistra, seguita da un altro satiro nudo rivolto a sinistra che protende le braccia. Ricomposto da frammenti ma ancora lacunoso. Inquadrabile nell'ambito dell'Intermediate group.",43,547,2,27,51,108,,Masseria Tesoro,26,26,7,-375,-351,10,"Ipogeo G. Martino,1898"
383,,345208,4548,,06/03/2020,Contursi-345208,"Skyphos attico a figure rosse. Orlo dritto, vasca profonda rastremata verso il basso, piede ad anello svasato, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: Figura maschile con cetra. Raffigurato con il corpo rivolto a destra e la testa a sinistra. Sul capo, stempiato, una benda che scende lungo le orecchie, mantello svolazzante. In una mano la cetra, nell'altro una situla (?) Lato B: figura maschile barbata, con il capo cinto da bende, rivolto a destra. Il braccio destro è piegato al petto e con la relativa mano tiene uno skyphos; il braccio sinistro, coperto da un mantello, è proteso in avanti e la mano regge un lungo bastone.",43,591,2,25,33,186,,Contrada Purgatorio,25,25,7,-470,-401,10,
1515,,348726,4553,,02/07/2020,Contursi-348726,"Aryballos a figure nere su fondo bianco di produzione attica. Bocchello emisferico con orlo piatto, breve collo cilindrico, spalla orizzontale su cui si impostano le anse a nastro con attacco modanato, corpo ovoide con base d'appoggio piana. Bocchello, anse e base sono verniciati in nero. Sulla spalla motivo vegetale e sul bordo della spalla, entro fascia nera, iscrizione dipinta: ΙΠΠΟΛΟΚΟΣ ΚΑΛΟΣ; sul corpo, entro riquadro definito lateralmente da fasce con meandri e croci e sotto con inguette. Lato A: figura maschile con mantello, poggiato al bastone, figura maschile stante con abito in nero, e figura assisa ammantata. Lato B: Figura maschile che avanza verso destra, volgendosi indietro al cavallo che tiene per le briglie. Accanto alla figura maschile iscrizione: ΦΙΟΛΕΝΕΣ ΚΑΛΟΣ. Attribuito da Beazley al Pittore di Syriskos. Parzialmente restaurato.",43,450,2,28,92,108,Via Mignogna,,25,25,7,-470,-401,10,
378,,345203,4413,,09/06/2020,Contursi-345203,"aryballos di produzione attica a fondo bianco. Bocchello discoidale, ansa a nastro impostata dall'orlo alla spalla, corpo globulare, fondo piano. Decorato con vernice nera: bocchello e ansa a campitura piena; sul corpo tre cerchi concentrici, di cui quello centrale più spesso, sul fondo esterno anelli concentrici.",43,450,2,25,33,186,,Contrada Purgatorio,25,25,7,-475,-451,10,
380,,345205,4424,,03/04/2020,Contursi-345205,"Piatto di produzione attica a vernice nera e fondo bianco. Decorato sul fondo bianco con rappresentazione a vernice nera di figura maschile negroide con abbigliamento ""barbaro"", accanto a un luterion. Lungo i margini iscrizione dipinta KALOS. Frammentario e reintegrato.",43,563,2,25,33,186,,Contrada Purgatorio,25,25,7,-475,-451,10,
1081,,348309,52318,,08/05/2020,Contursi-348309,"lekythos attica a figure rosse. Bocchello troncoconico, alto collo cilindrico, spalla obliqua, corpo cilindrico, arrotondato verso il piede a disco. Sulla spalla: palmette e figura femminile in movimento. Sul corpo, inquadrato da due fasce con meandro e croci: due figure femminili affrontate, una seduta innanzi a un kalathos, l'altra stante, ammantata, che porge all'altra un cofanetto. Restaurata",43,537,2,29,77,108,Via Capotagliata,,25,25,7,-475,-451,10,"Tomba,08.06.1940"
1373,,348593,52319,,25/02/2020,Contursi-348593,"Skyphos a figure nere (tipo beota). Orlo arrotondato appena rientrante, profonda vasca globosa, piede ad anello sagomato, anse a bastoncello impostate orizzontalmente all'orlo e rivolte verso l'alto. Decorazione a figure nere sulla vasca. Lato A: cane che insegue una lepre. Lato B: figura maschile incedente verso destra; al centro cratere a volute; sulla destra, satiro che suona il doppio flauto. Ricomposto.",43,591,2,29,80,108,Via Leonida,,25,25,7,-475,-451,10,"Tomba,08.06.1940"
800,,345883,127341,,03/01/2020,Contursi-345883,"Skyphos di stile tardo-corinzio. Orlo appena rientrante, profonda vasca troncoconica, piede ad anello svasato. Decorazione in bruno rossiccio: sul labbro, due linee parallele; sul corpo, trofeo floreale di palmette tra due sfingi araldich; nella parte inferiore della vasca linee parallele e fasce a campitura piena alternate a fascia e linee a risparmio. Ricomposto e restaurato",43,591,2,28,64,108,Ospedale Civile SS. Annunziata,,24,24,7,-565,-560,10,"tomba 9,25.10.1967"
879,,348092,52843,,18/05/2020,Contursi-348092,"Anfora a profilo continuo a figure nere di produzione corinzia, tipo B. Labbro a listello trapezoidale, collo a profilo continuo con spalla e corpo ovoidale rastremato, piede a echino rovesciato; anse a bastoncello. Decorazione entro riquadro metopale, definito da serie di punti connessi da linee e disposti a spina di pesce, realizzata con vernice bruna e dettagli graffiti. Lato A: galletto rivolto a sinistra. Lato B: protome equina con zampe anteriori sollevate. In prossimità del piede fila di raggi neri. Ricomposta da frammenti e integrata.",43,447,2,29,70,108,Ospedale Marittimo,,24,24,7,-570,-550,10,"Tomba 43,21.07.1951"
880,,348093,52844,,09/11/2020,Contursi-348093,"Anfora a profilo continuo a figure nere di produzione corinzia, tipo B. Labbro a listello trapezoidale, collo a profilo continuo con spalla e corpo ovoidale rastremato, piede a echino rovesciato; anse a bastoncello. Decorazione entro riquadro metopale, definito da serie di punti neri e bianchi, realizzata con vernice bruna, sovraddipinture bianche e dettagli graffiti. Lato A: figura femminile alata, retrospiciente, in corsa verso destra. Indossa un corto peplo e dei calzari alati. Lato B: poco visibile (cavaliere). Ricomposta da frammenti e integrata.",43,447,2,29,70,108,Ospedale Marittimo Militare,,24,24,7,-570,-550,10,"Tomba 43,21.07.1951"
