"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
1610,,44724,330065,20511,,"Contursi-330065",43,450,3,2,63,108,"Via Iapigia",,24,24,6,-590,-570,25,119,"6.5","4.4",,"Aryballos globulare corinzio. Bocchello a disco, breve collo, corpo globulare, piede ad anello, ansa a nastro impostata tra bocchello e spalla. Decorazione in bruno quasi completamente evanida: sirena retrospiciente ad ali spiegate.",2,"Tomba 6 del 09/04/1926",
1601,,44833,330057,20484,,"Contursi-330057",43,547,3,2,63,108,"Via Messapia","sistemazione Via Lecce",24,24,6,-590,-570,25,119,"18.5","17.5",,"Oinochoe trilobata con coperchio piano. Labbro trilobato, breve collo cilindrico distinto, spalla arrotondata, corpo a pareti dritte, base piana, ansa sormontante. Decorazione a vernice bruna: campitura piena sul labbro e sull'ansa, sul corpo teoria zoomorfa con tre coppie consecutive di capro e felino, tra due fasce brune; presso il piede raggi. Coperchio acromo trilobato con piccolo pomello centrale.",2,"Tomba VI del 07.04.1926",
1,,44650,330131,54980,,"Contursi-330131",43,526,3,2,70,108,"Via Japigia 37","Angolo est Via Nettuno",24,24,7,-565,-560,25,119,"6.8","8.7",,"Kothon a vernice nera di produzione laconica. Labbro obliquo indistinto, corpo a profilo conico, base di appoggio piana; ansa a nastro tra orlo e corpo. Interamente verniciato in nero.",2,"casa Ercole Sebasto, 04.03.1935",
321,,44777,330135,54984,,"Contursi-330135",43,527,3,2,70,108,"Via Japigia 37","Angolo est Via Nettuno",24,24,7,-565,-560,25,119,"3.6","5.8",,"Kotyliskos. Orlo appena rientrante, vasca troncoconica rastremata, piede ad anello; anse orizzontali a bastoncello. Decorazione a vernice bruna ormai evanida, con dettagli a graffito. Sull'orlo, tremoli, sul corpo linee parallele.",2,"casa Ercole Sebasto, 04.03.1935",
320,,44640,330134,54983,,"Contursi-330134",43,445,3,2,70,108,"Via Japigia 37","Angolo est Via Nettuno",24,24,7,-565,-560,25,119,"9.7","6.5",,"Amphoriskos a vernice nera di produzione attica. Bocchello troncoconico con orlo arrotondato, breve collo cilindrico, spalla obliqua arrotondata, corpo ovoide fortemente rastremato verso il piede ad anello svasato, anse a nastro impostate tra il collo e la spalla. Interamente verniciato in nero, collo e fascia sotto la spalla a risparmio.",2,"casa Ercole Sebasto, 04.03.1935",
7,,44772,330132,54981,,"Contursi-330132",43,530,3,2,70,108,"Via Japigia 37","Angolo est Via Nettuno",24,24,7,-565,-560,25,119,"5.2","10.5",,"Kylix. Labbro svasato, distinto dalla vasca emisferica, piede a cilindro, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione a vernice bruno rossiccia con fascia a risparmio tra le anse.",2,"casa Ercole Sebasto, 04.03.1935",
2,,44685,330133,54982,,"Contursi-330133",43,530,3,2,70,108,"Via Japigia 37","Angolo est Via Nettuno",24,24,7,-565,-560,25,119,"4.8","10.7",,"Kylix. Labbro svasato, distinto dalla vasca emisferica, piede a cilindro, anse a bastoncello impostate orizzontalmente sotto il labbro. Decorazione a vernice bruno rossiccia con fascia a risparmio tra le anse.",2,"casa Ercole Sebasto, 04.03.1935",
100,,44775,329959,20617,,"Contursi-329959",43,443,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,17,,,"alabastron piriforme corinzio antico. Bocchello piano, breve collo cilindrico, corpo piriforme con fondo arrotondato, ansa a occhiello.Decorazione quasi completamente evanida. Su labbro, spalle e fondo linguette. Sul corpo, fra linee parallele, sirena con polos di profilo a destra. Nel campo rosette.",2,"Tomba 25.3.1924",
79,,44667,329946,20578,,"Contursi-329946",43,450,3,2,53,108,"Via Messapia",,24,24,1,-600,-590,25,119,"7.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla e il fondo linguette. Sul ventre, in bruno, tra gruppi di linee, cigno tra sfingi affrontate. Nel campo riempitivi a punti e rosette.",2,"Tomba 16.2.1928",
80,,44714,329947,20579,,"Contursi-329947",43,450,3,2,53,108,"Via Messapia",,24,24,1,-600,-590,25,119,"8.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla e il fondo linguette. Sul ventre, in bruno, tra gruppi di linee, comasti danzanti e cigno sotto l'ansa. Nel campo riempitivi a punti e rosette.",2,"Tomba 16.2.1928",
88,,44744,329950,20604,,"Contursi-329950",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, cigno tra cavalieri affrontati. Nel campo riempitivi a punti e rosette.",2,"Tomba 25.3.1924",
89,,44842,329941,20605,,"Contursi-329941",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, cigno tra cavalieri affrontati. Nel campo riempitivi a punti e rosette.",2,"Tomba 25.3.1924",
90,,44617,329951,20606,,"Contursi-329951",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due guerrieri con scudo, di cui uno con episema ad aquila, combattono. Nel campo riempitivi a punti e rosette.",2,"Tomba 25.3.1924",
104,,44697,329962,20621,,"Contursi-329962",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione, quasi completamente evanida, è leggibile solo in traccia. Sul piano del bocchello e sul fondo cerchi concentrici. Sulla spalla linguette, sul ventre, in bruno, tra gruppi di linee, comasti danzanti. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
105,,44763,329963,20622,,"Contursi-329963",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.2",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione ormai completamente evanida è leggibile solo in traccia. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due sirene con ali spiegate, affrontate. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
106,,44624,329964,20623,,"Contursi-329964",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.4",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due sfingi con ali spiegate, affrontate. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
107,,44597,329965,20625,,"Contursi-329965",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"7.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione è parzialmente evanida. Sul piano del bocchello e sul ventre, finta baccellatura graffita e a colori alternati in bruno e rosso.",2,"Tomba 25.3.1924",
108,,44780,329966,20626,,"Contursi-329966",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione ormai completamente evanida è leggibile solo in traccia. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due sirene con ali spiegate, affrontate. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
109,,44634,329967,20627,,"Contursi-329967",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, 5 opliti con elmo corinzio e scudo . Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
110,,44719,329968,20628,,"Contursi-329968",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"6.7",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, 5 opliti con elmo corinzio e scudo . Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
111,,44567,329969,20629,,"Contursi-329969",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"6.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due cinghiali affrontati. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
112,,44664,329970,20630,,"Contursi-329970",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,"6.7",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione, quasi completamente evanida, è leggibile solo in traccia. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, 5 opliti con elmo corinzio e scudo . Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
113,,44733,329971,20631,,"Contursi-329971",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, cigno tra cavalieri affrontati. Nel campo riempitivi a punti e rosette.",2,"Tomba 25.3.1924",
114,,44650,329972,20632,,"Contursi-329972",43,450,3,2,53,108,"via Leonida",,24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno, tra gruppi di linee, due sirene con ali spiegate, affrontate. Nel campo riempitivi a rosette.",2,"Tomba 25.3.1924",
77,,44747,330014,20576,,"Contursi-330014",43,450,3,2,57,108,,"Contrada Vaccarella",24,24,1,-600,-590,25,119,14,,,"Aryballos globulare corinzio antico. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, linguette. Sul bordo, giro di punti. Sul ventre, in bruno, leoni araldici, di cui uno con zampa protesa a toccare l'altro. Nel campo riempitivi a rosette, zig zag e cerchi con croce.",2,"Tomba 74 7.12.1926",
78,,44790,330015,20577,,"Contursi-330015",43,450,3,2,57,108,,"Contrada Vaccarella",24,24,1,-600,-590,25,119,7,,,"Aryballos globulare corinzio antico. Bocchello a disco, collo cilindrico, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello, la spalla e il fondo, linguette. Sul ventre, in bruno, opliti con scudo.",2,"Tomba 74 7.12.1926",
31,,44708,330055,20482,,"Contursi-330055",43,450,3,2,63,108,,"Contrada Vaccarella",24,24,1,-600,-590,25,119,"15.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello linguette in bruno e rosso alternate; sull'orlo e sul fondo giro di punti. Sul ventre, in bruno, fiore a otto petali lanceolati.",2,"Tomba 6.12.1926",
213,,44686,330250,20828,,"Contursi-330250",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,"11.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti tra cerchi concentrici, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno con ritocchi in rosso e bianco, tra gruppi di linee, figura maschile alata retrospiciente (Boreas?) nell'atto della corsa in ginocchio. Ai lati rosette.",2,"tomba manomessa? 13.9.1930",
214,,44800,330251,20829,,"Contursi-330251",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,"10.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti tra cerchi concentrici, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno con ritocchi in rosso lucertola tra pantere araldiche.",2,"tomba manomessa? 13.9.1930",
216,,44628,330253,20831,,"Contursi-330253",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,11,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti tra cerchi concentrici, punti sul bordo esterno. Sulla spalla linguette, sul fondo girandola. Sul ventre, in bruno sirene affrontate presso composizione di palmette e bocciolo di loto.",2,"tomba manomessa? 13.9.1930",
217,,44765,330254,20832,,"Contursi-330254",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,10,,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. Sul piano del bocchello tratti tra cerchi concentrici, punti sul bordo esterno. Sulla spalla e sul fondo linguette. Sul ventre, in bruno con ritocchi in rosso e bianco, volatile ad ali spiegate. Nel campo rosette e punti.",2,"tomba manomessa? 13.9.1930",
218,,44689,330255,20833,,"Contursi-330255",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,"13.5",,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare con piede ad anello, ansa a nastro impostata tra bocchello e spalla. La decorazione è parzialmente evanida. Sul piano del bocchello e sotto il piede cerchi concentrici, sul ventre, fascia con squame e fascia con zig zag tra linee.",2,"tomba manomessa? 13.9.1930",
219,,44736,330256,20834,,"Contursi-330256",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,"7.7",,,"Aryballos globulare corinzio medio. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione è parzialmente evanida. Sul piano del bocchello e sotto il piede cerchi concentrici, sulla spalla linguette, sul ventre, teoria di opliti con scudi tondi.",2,"tomba manomessa? 13.9.1930",
220,,44741,330257,20835,,"Contursi-330257",43,450,3,2,79,108,,,24,24,1,-600,-590,25,119,"7.5",,,"Aryballos globulare corinzio antico. Bocchello a disco, breve collo, corpo globulare, ansa a nastro impostata tra bocchello e spalla. La decorazione è parzialmente evanida. Sul piano del bocchello e sul ventre, finta baccellatura graffita e a colori alternati in bruno e rosso.",2,"tomba manomessa? 13.9.1930",
32,,44605,330056,20483,,"Contursi-330056",43,566,3,2,63,108,,"Contrada Vaccarella",24,24,1,-600,-590,25,119,"14.1",,,"Pisside con coperchio in stile corinzio antico.Corpo cilindrico a pareti concave, coperchio a tesa arrotondata con pomello cilindrico distinto e culminante in un disco. Decorazione a vernice bruna: sull'orlo linea ondulata, sul fondo raggi, sul corpo linee verticali definite da linee orizzontali superiormente e inferiormente. Coperchio: tesadecorata con spicchi a vernice e graffito, pomello con cerchi radiali.",2,"Tomba 6.12.1926",
656,,44851,329708,101657,,"Contursi-329708",4,28,3,1,27,108,,"Istituto Maria Ausiliatrice",24,24,3,-561,-540,25,119,"1.9",,,"Anello digitale in argento con castone. Verga a sezione ovoidale , castone a losanga. Ossidato.",2,"Tomba 10 (67), presso la fiancata sud 11.8.1955",
1358,,44665,330088,50238,,"Contursi-330088",43,603,3,2,64,108,"Via Nettuno",,24,24,4,,,25,119,15,,,"Anforetta biconica ad anse sopraelevate, simile a trozzella, di produzione locale. Decorazione in bruno: sul collo, linea ondulata; sul corpo, svastica
fra due cerchi crociati; nel punto di massima espansione linee orizzontali e parallele; presso il fondo fascia in bruno.",2,"07.03.1934",
557,,44731,329916,52853,,"Contursi-329916",43,561,3,2,51,108,,,24,24,6,-590,-570,25,119,"4.5","14.5",,"Phiale mesomphalica in bucchero grigio policromo. Orlo dritto vasca emisferica, omphalos. Tracce di una fascia in rosso sotto l'orlo. Due fori sulla parete.",2,"Tomba 147 29.01.1953",
555,,44581,329914,52851,"bis","Contursi-329914",43,445,3,2,51,108,,,24,24,6,-590,-570,25,119,"16.4","11.2",,"Amphoriskos mesocorinzio. Bocchello alto di forma cilindrica, collo distinto dalla spalla, corpo ovoide fortemente rastremato verso il piede a echino; anse impostate tra collo e spalla. Decorazione a vernice bruna: sul labbro, fasce orizzontali parallele; sul collo linea a zig zag; sulla spalla, volatili tra rosette e punti riempitivi; sul corpo, separato dalla spalla con fasce parallele, teoria zoomorfa con cervo pascente tra felini; presso il piede raggi. Vernice evanida",2,"Tomba 147 29.01.1953",
