id_temp,scheda,cmpd,nctn,inv,suff,titolo,l3,l4,piano,sala,vetrina,comune,via,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,misa,misl,misd,misn,miss,misv,deso,stcc,adsp,adsm,oss
1451,,29/10/2022,347408,51864,,Stuani-347408,43,533,1,19,cippi funerari,108,Via Leonida -Caserma Fadini,29,29,,-100,-1,11,,,,,,,"Lagynos tipo Hempel 114/27, orlo estroflesso arrotondato, collo cilindrico, corpo globulare schiacciato, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piede a disco.",2,1,1,scavo del 2001 
1452,,22/09/2021,347644,108258,,Stuani-347644,43,533,1,19,cippi funerari,108,Via Zara - via Plateja,29,29,5,-50,-1,11,18.2,,,,4,,"Lagynos tipo Hempel 114/11, orlo a fascia verticale, collo cilindrico, corpo biconico schiacciato, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piede ad anello. Ingubbiatura arancio evanide.",2,1,1,scavo del 1957 
1453,,13/05/2020,347645,108259,,Stuani-347645,43,533,1,19,cippi funerari,108,Via Zara - via Plateja,29,29,5,-50,-1,11,31.2,,,,5.5,,"Lagynos con orlo esternamente arrotondato ed internamente concavo, collo troncoconico, spalla a spigolo vivo, corpo quasi cilindrico con pareti leggermente convesse, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo piano. Ingubbiatura arancio evanide.",2,1,1,scavo del 1957 
1454,,04/07/2022,346466,29550,,Stuani-346466,43,533,1,10,34,108,Piazza Maria Immacolata,28,28,22,-200,-101,11,,,,,,,"Frammenti di spalla di lagynos con ingubbiatura bianca, sovradipinta con un elemento vegetale non identificabile di color marrone, la carena è decorata con varie linee dello stesso colore più o meno diluito. ",8,1,1,scavo del 1988 
1455,,07/01/2022,346239,20551,,Stuani-346239,43,533,1,10,34,108,Piazza Maria Immacolata,28,28,22,-200,-101,11,,,,,,,"Frammenti di spalla di lagynos con ingubbiatura bianca, sovradipinta con un fregio vegetale a girale con foglie e fiori di color marrone, inscritto entro linee e bande dello stesso colore più o meno diluito.",8,1,1,scavo del 1988 
1456,,03/01/2022,346489,29575,,Stuani-346489,43,533,1,10,34,108,Piazza Maria Immacolata,28,29,14,-150,-1,16,,,,,,,"Lagynos tipo Hempel 114/14, corto collo cilindrico, corpo biconico con carena ribassata a spigolo vivo, fondo con piede ad anello. Vernice arancio diluita sul collo e sulla vasca, fondo a risparmio. Mancante dell’orlo e dell’ansa. ",3,1,1,scavo del 1988 
1457,,17/02/2021,347445,52632,,Stuani-347445,43,533,1,15,36,108,Via G. Oberdan,29,30,16,-10,-25,16,,,,,,,"Lagynos tipo Hempel 114/28, con orlo estroflesso arrotondato, basso collo cilindrico, corpo globulare, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piccolo piede ad anello. Scheggiata. Sulla superficie esterna è dipinta una scritta in nero quasi completamente evanide.",2,1,1,scavo del 1937 
1458,,20/07/2020,347446,52633,,Stuani-347446,43,533,1,15,36,108,Via G. Oberdan,29,30,16,-10,-25,16,,,,,,,"Lagynos tipo Hempel 114/28, con orlo estroflesso arrotondato, basso collo cilindrico, corpo globulare, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piccolo piede ad anello. Scheggiata. Sulla vasca esterna è dipinta in nero la scritta su sei linee Vappa / in fundo Pettiano / secundum lacum / ordine primo / dolio primo secondo / doli. amp.XXV, sotto l’attacco inferiore dell’ansa è graffita la scritta su due linee Vap(pa) / Pet(tion). ",2,1,1,scavo del 1937 
1459,,06/10/2020,345961,7843,,Stuani-345961,43,533,1,15,52,108,Via F. Crispi,28,29,15,-125,-51,11,12.4,,,,,,"Lagynos tipo Hempel 114/29, ampio orlo estroflesso a sezione subtriangolare con solco orizzontale esterno, basso collo troncoconico, corpo globulare schiacciato, ansa verticale a nastro impostata sul collo e sulla spalla, fondo con piede ad anello. Scheggiata sul corpo.",2,1,1,scavo del 1919 
1460,,18/04/2021,345962,7844,,Stuani-345962,43,533,1,15,52,108,Via F. Crispi,28,29,15,-125,-51,11,11.5,,,,,,"Lagynos tipo Hempel 114/10, orlo estroflesso arrotondato, collo cilindrico, corpo biconico schiacciato, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piede ad anello. ",2,1,1,scavo del 1919 
1461,,01/02/2022,346095,12536,,Stuani-346095,43,533,1,15,52,108,Via F. Crispi,28,29,15,-125,-51,11,9.5,,,,,,"Lagynos tipo Hempel 114/21, orlo estroflesso arrotondato, collo troncoconico, corpo biconico, ansa verticale a nastro piegata a gomito impostata sul collo e sulla spalla, fondo con piccolo piede ad anello. Decorata con fasce orizzontali di colore rosso evanide alla base del collo, sul piede e sulla carena.",2,1,1,scavo del 1919 
1462,,19/11/2021,348001,214850,,Stuani-348001,43,535,1,15,36,108,Ospedale Civile Santissima Annunziata,28,29,14,-150,-1,16,,,,,,,"Piccolo lebes gamikos tipo Hempel 411/4, con orlo verticale ingrossato, collo a profilo concavo, corpo ovoidale rastremato verso il basso, anse verticali a bastoncino impostate sulla spalla, fondo con piede a disco. Sul fondo e sulle pareti fori circolari passanti. Mancante di parte di un’ansa.",3,1,1,scavo del 1988-1989 
1463,,07/04/2020,346497,29587,,Stuani-346497,50,771,1,9,31,108,Via Leonida,28,29,15,-150,-51,11,,,,,,,"Lucerna del tipo biconico dell’Esquilino, disco concavo con foro di alimentazione centrale, becco svasato ""a incudine"", serbatoio biconico, ansa ad anello, fondo convesso. Vernice nerastra diluita e scrostata, produzione a pasta grigia. Lacunosa nel becco.",3,1,1,scavo del 1982 
1464,,27/02/2020,345923,4749,,Stuani-345923,43,535,1,15,43,108,Arsenale Militare,27,27,9,-225,-201,16,,,,,,,"Lebes gamikos policroma con decorazione plastica applicata, tipo Hempel 411/2. Orlo riverso sagomato, collo cilindrico, spalla obliqua, corpo ovoidale, piede a calice modanato, anse verticali a sella impostate sulla spalla con foglie di acanto applicate agli attacchi e bastoncini fissati esternamente; sulla sommità delle anse sono impostati, tramite raccordi cilindrici, due elementi troncoconici con foglie di acanto ai lati. Sulla spalla, tra le anse, sono applicati tramite raccordi a profilo concavo quattro elementi troncoconici, sulla parte inferiore della vasca foglie di acanto. Ingubbiatura bianca con tracce di colori evanidi, rosa (foglie, anse, ed elementi conici) e nero (corpo). Cinque delle foglie di acanto applicate sul fondo sono ricostruite. Intera.",3,1,1,scavo del 1912 
1465,,13/03/2021,347519,54915,,Stuani-347519,43,535,1,15,43,108,Contrada Carceri Vecchie,28,28,22,-200,-101,11,67.5,,,,,,"Lebes gamikos policroma con decorazione plastica applicata, tipo Hempel 411/3. Orlo riverso sagomato, collo cilindrico, spalla obliqua, corpo ovoidale allungato appoggiato su un sostegno ad alto stelo con ampio piede a calice, coperchio troncoconico con piccola presa superiormente appiattita. Il corpo e il piede sono decorati con anelli a rilievo. Sulla spalla sono applicati due eroti seduti con ali spaiate. Ingubbiatura bianca con tracce di colori evanidi, rosa (fascia sul piede, sul corpo e sul coperchio) e celeste (ampia fascia sotto la spalla). Mancante degli avambracci degli eroti.",3,1,1,scavo del 1934 
1466,,14/07/2020,346285,22795,,Stuani-346285,43,535,1,15,51,108,Via Leonida,28,28,6,-200,-176,11,60.5,,,,11.2,16,"Lebes gamikos policroma con decorazione plastica applicata, tipo Hempel 411/3. Orlo riverso sagomato, collo cilindrico, spalla obliqua, corpo ovoidale allungato con una larga gola rientrante sotto la spalla, piede a calice con alto stelo modanato, anse verticali a nastro impostate sulla spalla, con telamoni agli attacchi anteriori e fogli di acanto a quelli posteriori. Coperchio a disco con orlo a sezione triangolare e presa a pomello cilindrica, terminante con un elemento conico modanato. Il corpo è decorato anteriormente da baccellature nella parte inferiore e in quella superiore da una fascia, inscritta entro cerchi a rilievo, con un corteo di figure femminili e Nike, chiuso lateralmente da due foglie di acanto. Il collo è ornato da una collana con pendenti, il piede da una foglia di acanto. Le foglie, le figure, la collana e i telamoni sono applicati, le baccellature incise. Ingubbiatura bianca con tracce di colori evanidi, rosa (fascia con figure applicate) e rosso scuro (collana). Un’ansa ricomposta. Superficie scheggiata in più punti.",4,1,1,scavo del 1926 
1467,,18/07/2022,346286,22796,,Stuani-346286,43,535,1,15,51,108,Via Leonida,28,28,6,-200,-176,11,52.8,,,,11,14.9,"Lebes gamikos policroma con decorazione plastica applicata, tipo Hempel 411/3. Orlo riverso sagomato, collo cilindrico, spalla obliqua, corpo ovoidale allungato con una larga gola rientrante sotto la spalla, piede a calice con alto stelo modanato, anse verticali a nastro impostate sulla spalla con telamoni agli attacchi anteriori e fogli di acanto a quelli posteriori; due eroti sono posti a cavallo della sommità di entrambe le anse. Coperchio a disco con orlo a sezione triangolare e presa a pomello cilindrica, terminante con un elemento conico modanato, sulla quale è applicato un erote stante. Il corpo è decorato anteriormente da baccellature nella parte inferiore e in quella superiore da una fascia, inscritta entro cerchi a rilievo con un corteo di figure femminili e Nike, chiuso lateralmente da due foglie di acanto. Il collo è ornato da una collana con pendenti, il piede da una foglia di acanto. Gli eroti, le foglie, le figure, la collana e i telamoni sono applicati, le baccellature incise. Ingubbiatura bianca con tracce di colori evanidi, rosa (fascia con figure applicate) e rosso scuro (orlo ed eroti posti sulle anse). Una foglia di acanto è ricostruita. Mancante dell’avambraccio destro dell’erote posto a cavallo dell’ansa destra.",3,1,1,scavo del 1926 
1468,,14/02/2022,347009,51139,,Stuani-347009,43,537,1,18, 55B,108,Contrada Corvisea,28,28,8,-150,-126,11,6.3,,,,3.1,4,"Lekythos a vernice nera tipo Hempel 111/3, orlo estroflesso a sezione triangolare, bocchello troncoconico, basso collo, corpo basso ed espanso, ansa verticale ad anello impostata sul collo e sulla spalla, piede a disco con fondo concavo. Vernice nera diluita con macchie di colore marrone/rossastro, piede e parte inferiore della vasca a risparmio. Vi sono punti di contatto formali tra questa lekythos e le serie Morel 5423.",2,1,1,scavo del 1934 Tomba 185
1469,,13/01/2022,347402,51852,,Stuani-347402,43,537,1,18, 57B,108,Via Regina Elena,28,28,,-200,-101,11,,,,,,,"Lekythos plastica a forma di testa di giovane satiro, con viso ovale, piccoli occhi, bocca sorridente, capelli spartiti in piccole ciocche ondulate, orecchie ferine, bocchello verticale troncoconico impostato sulla parte superiore della testa, con orlo a sezione triangolare, ansa verticale a nastro impostata sotto l’orlo e sulla nuca. Vernice nera quasi completamente scrostata, produzione a pasta grigia. Ricomposta.",4,1,1,scavo del 1930 
1470,,10/12/2021,346488,29574,,Stuani-346488,43,537,1,10,34,108,Piazza Maria Immacolata,28,29,14,-150,-1,16,,,,,,,"Lekythos con orlo indistinto arrotondato, corto collo a profilo troncoconico, corpo allungato leggermente rastremato verso le estremità, ansa verticale a nastro impostata sul collo e sulla spalla, fondo piano. Vernice arancio pennellata sul collo e parte superiore del corpo. Ricomposta.",4,1,1,scavo del 1988 
1471,,09/05/2022,347095,51669,,Stuani-347095,43,537,1,15,48,108,Via Tito Livio,27,27,5,-250,-201,11,,,,,,,"Lekythos miniaturistica a vernice nera nello stile di Gnathia tipo Graepler 111/3, orlo estroflesso assottigliato, corto collo a profilo troncoconico, corpo quasi biconico, ansa verticale a nastro impostata sul collo e sulla spalla, fondo a disco. Vernice nera opaca, parzialmente scrostata. Sulle pareti della vasca sono sovradipinte una linea orizzontale bianca dalla quale si diramano linee verticali parallele, a imitazione della baccellatura. Rinvenuta all'intero della pisside in piombo 51668.",2,1,1,scavo del 1996 
1472,,05/12/2020,347643,108254,,Stuani-347643,66,934,1,19,cippi funerari,108,Via Zara - via Plateja,29,29,5,-50,-1,11,19.5,,,,57.2,,"Louterion in marmo bianco a venature grigie, riutilizzato come cinerario, con orlo superiormente appiattito e vasca a profilo emisferico, fondo piano con elemento quadrangolare in leggero rilievo.",2,1,1,scavo del 1957 
1473,,30/10/2021,347818,214757,,Stuani-347818,43,545,1,9,31,108,Via F. Crispi,27,28,22,-300,-101,16,,,,,,,"Mortaio a listello, piccolo orlo verticale con versatoio, ampio listello orizzontale, bassa vasca a profilo troncoconico, fondo a disco. La parte interna della vasca presenta granuli di dimensione pari e superiore al centimetro, concentrati al centro del fondo. Ricomposto e integrato.  ",3,1,1,scavo del 1985 
1474,,16/01/2021,347717,211657,,Stuani-347717,43,547,1,18,53,108,Piazza D'Armi,28,28,,-200,-101,11,11.5,,,,,,"Oinochoe tipo Hempel 113/5, orlo trilobato, corpo piriforme, ansa verticale a bastoncino impostata sull'orlo e sulla vasca, piede a disco. ",2,1,1,scavo del 1911 Tomba IV
1475,,14/07/2021,346893,50627,,Stuani-346893,43,547,1,18, 56A,108,via Gorizia,28,28,4,-200,-151,11,11,,,,,4.4,"Oinochoe a vernice nera serie Morel 5645/Hempel 113/5, orlo trilobato, corpo piriforme, con schiacciamento nella parte inferiore, piede a disco. Vernice marrone rossastra, piede e parte inferiore della vasca a risparmio. Mancante dell’ansa di cui rimangono gli attacchi sul collo e sulla vasca. Lacunosa nell’orlo.",3,1,1,scavo del 1934 Tomba 85
1476,,03/08/2020,347091,51592,,Stuani-347091,43,547,1,18, 59A,108,Via Zara,29,30,15,-50,-10,16,16.1,,,,,,"Oinochoe in alabastro, con orlo trilobato con ampio versatoio, corpo piriforme, ansa verticale a nastro impostata sul collo e sulla vasca, con linguetta superiore e attacco inferiore lanceolato, piccolo piede ad anello con tre peduncoli a listelli. Lacunosa nel corpo. Intera.",3,1,1,scavo del 1995 
1477,,02/03/2021,347122,51755,,Stuani-347122,43,547,1,20,65,108,Via G. Cugini,30,30,22,-1,-100,16,,,,,,,"Oinochoe con orlo trilobato, corpo piriforme, ansa verticale a nastro impostata sull’orlo e sulla vasca, piede a disco. Decorata con un solco orizzontale inciso dal quale partono linee verticali parallele, a imitazione della baccellatura. Mancante dell’ansa. Lacunosa nell’orlo e nel corpo. Ricomposta.",3,1,1,scavo del 2005 
1478,,19/01/2020,347537,60098,,Stuani-347537,43,547,1,20,67,108,Via F. Crispi,29,29,5,-50,-1,11,4,,,,2.2,1.4,"Oinochoe miniaturistico in alabastro, labbro trilobato con lungo becco appuntito, corpo ovoidale, ansa verticale impostata sull'orlo e sulla vasca, con linguetta ricurva sull'attacco, fondo piano.",2,1,1,scavo del 1934 
1479,,30/01/2022,346044,12418,,Stuani-346044,43,547,1,20,68,108,Contrada S. Lucia - Arsenale Militare,30,30,9,-76,-100,11,9.5,,,,4,3.5,"Oinochoe in vetro tipo Isings 56, orlo  trilobato, collo troncoconico, corpo globulare schiacciato, ansa verticale a nastro impostata sul collo e sulla spalla, fondo piano. Colore verde azzurro traslucido, superficie alterata per deterioramento.",2,1,1,scavo del 1891 
1480,,05/10/2021,346452,29490,,Stuani-346452,43,547,1,10,34,108,Piazza Maria Immacolata,28,28,5,-150,-101,11,,,,,,,"Oinochoe associabile al tipo Hempel 112/2 con corto collo troncoconico, corpo ovoide allungato, ansa verticale a nastro impostata sul collo e sulla spalla, fondo piano. Vernice nerastra opaca quasi completamente scrostata, produzione a pasta grigia. Mancante dell’orlo. ",3,1,1,scavo del 1988 
1481,,04/03/2021,347096,51670,,Stuani-347096,43,547,1,15,48,108,Via Tito Livio,27,27,5,-250,-201,11,,,,,,,"Oinochoe a vernice nera nello stile di Gnathia tipo Morel 5645c/Graepler 113/8, orlo trilobato, corto collo, corpo piriforme decorato con sottili baccellature, ansa a nastro impostata sull’orlo e sulla vasca, fondo con piccolo piede ad anello. Vernice nera opaca, piede a risparmio. La decorazione baccellata è chiusa superiormente da una linea orizzontale di colore bianco, tracce dello stesso colore sono presenti su un tralcio di vite, di cui rimane solo l'impronta in negativo, e sull’attacco superiore dell'ansa. Sovradipinture parzialmente scrostate.",2,1,1,scavo del 1996 
1482,,10/06/2020,347526,56047,,Stuani-347526,43,547,1,15,48,108,Arsenale - Villa Pepe,27,28,15,-225,-276,11,8.8,,,,,,"Piccola oinochoe tipo Graepler 113/12, orlo trilobato, corpo a profilo quasi biconico, ansa verticale a bastoncino impostata sull'orlo e sulla vasca, piede a disco.",2,1,1,scavo del 1935 
1483,,20/01/2021,346289,24575,,Stuani-346289,43,547,1,15,49,108,Contrada Corvisea,27,28,15,-225,-276,11,,,,,,,"Oinochoe a vernice nera nello stile di Gnathia serie Morel 5645/Graepler 113/9, orlo trilobato, corto collo, corpo quasi biconico, ansa a nastro impostata sull’orlo e sulla vasca, piede a disco. Vernice nera con sfumature rossastre, piede e parte inferiore della vasca a risparmio. Sulle pareti della vasca sono sovradipinti in bianco una linea orizzontale, che sottolinea l'attacco del collo, e un tralcio di vite, tracce dello stesso colore sono presenti sull’attacco superiore dell'ansa. Sovradipinture parzialmente scrostate.",2,1,1,scavo del 1930 
1484,,10/07/2022,346926,50643,,Stuani-346926,43,548,1,18, 57A,108,Via Gorizia,28,29,15,-125,-90,16,6.8,,,,3.6,3.7,"Olletta miniaturistica, orlo estroflesso ingrossato, corpo ovoidale, fondo piano. Superficie irregolare. 
",2,1,1,scavo del 1934 Tomba 86
1485,,24/06/2021,347826,214864,,Stuani-347826,50,771,1,10,32,108,Via T. Minniti,28,29,15,-150,-51,11,,,,,,,"Lucerna del tipo biconico dell’Esquilino, disco concavo con foro di alimentazione centrale, becco svasato ""a incudine"", serbatoio biconico, ansa ad anello, fondo convesso. Vernice nerastra diluita e scrostata, produzione a pasta grigia.",2,1,1,scavo del 1983 
