id,scheda,cmpd,nctn,inventario,suffisso,titolo,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,mislu,misp,misd,deso,stcc,oss
108,,22/05/26,349799,40058,,Speira-349799,43,495,1,8,21,64,,,27,28,15,-210,-190,13,88,Tecnica non presente in lista,12,,,,18,"Coppa esterna emisferica con orlo appena estroflesso; coppa interna con orlo estroflesso e ingrossato. Tra le due vi è una decorazione a registri successivi e alternati, così disposti dall'alto verso il basso: teoria di tre foglie ripetute molto schematizzate, fascia con linee interne a zig-zag con campiture in oro e rosa, tralcio di edera con corimbi e ancora fasce con linee interne a zig-zag campite in oro e rosa. Lacunosa e ricomposta da frammenti; lamina aurea a colore in gran parte mancanti. Le due coppe, originariamente l'una dentro l'altra, sono ora staccate.",6,scavo del 1928  Tomba degli Ori
121,,22/06/08,349812,40073,,Speira-349812,43,555,1,8,21,64,,,27,28,15,-210,-190,13,272,Tecnica non presente in lista,1.2,,,,18.7,"Patera in vetro trasparente. Orlo indistinto; parte centrale del fondo rialzata. Ricomposta da frammenti, lacunosa.",6,scavo del 1928  Tomba degli Ori
114,,22/10/23,349805,40065,,Speira-349805,43,495,1,8,21,64,,,27,28,15,-210,-190,13,272,Tecnica non presente in lista,7.4,,,,20,"Coppa in vetro lattiginoso. Orlo distinto all'interno da una solcatura; vasca e fondo a profilo convesso. Al di sotto dell'orlo si legge la traccia di un disegno ottenuto con una leggera incisione, con gruppi di tre foglie in serie e bacche disposte simettricamente, delimitato in basso da tre solcature. Ricomposta da frammenti, lacunosa.",6,scavo del 1928  Tomba degli Ori
115,,22/05/09,349806,40066,,Speira-349806,43,495,1,8,21,64,,,27,28,15,-210,-190,13,272,Tecnica non presente in lista,7.4,,,,20,"Coppa in vetro lattiginoso. Orlo distinto all'interno da una solcatura; vasca e fondo a profilo convesso. Al di sotto dell'orlo si legge la traccia di un disegno ottenuto con una leggera incisione, con gruppi di tre foglie in serie e bacche disposte simettricamente, delimitato in basso da tre solcature. Ricomposta da frammenti, lacunosa.",6,scavo del 1928  Tomba degli Ori
197,,22/02/08,349890,113503,,Speira-349890,4,37,1,7,5,108,via Tirrenia,,26,26,5,-350,-301,13,25,Tecnica non presente in lista,,34.5,,,,"corona formata da ventitrè foglie di mirto alternate a bacche in argilla, forate ad un'estremità per l'innesto dei peduncoli, in parte intrecciati, in parte avvolti ad anello intorno al supporto. In bronzo dorato le foglie, in terracotta dorata le bacche, in osso il supporto. Frammenti del fogliame ricomposti e applicati su lamine di stagno; qualche bacca frammentaria; alcune restaurate e integrate; supporto in parte conservato; doratura in parte caduta.",6,scavo del 1959 Tomba n. 31
97,,22/08/13,349788,22428,,Speira-349788,43,457,1,8,21,64,,,27,27,4,-300,-251,13,22,Tecnica non presente in lista,10.5,,,,,"Balsamario in argento e lamina aurea. Orlo estroflesso ed appiattito; collo cilindrico breve; corpo bitroncoconico; piede su breve stelo appena sagomato. Decorazione dorata con girali sull'orlo; fascia a kyma lesbio al di sopra del punto di massima espansione del corpo e, al di sotto, serto di foglie d'ulivo legate da nodo erculeo ad incisione. Privo della porzione superiore del corpo; ricomposto da frammenti e restaurato; superficie corrosa e decorazione esterna solo in parte conservata.",6,scavo del 1928  Tomba degli Ori
321,,22/03/25,350041,114440,,Speira-350041,44,615,1,9,25,108,via Umbria,tra via Umbria e via Calabria,27,27,7,-275,-226,13,25,Tecnica non presente in lista,21.5,,,,,"terracotta policroma rappresentante Afrodite nuda, inginocchiata su un supporto circolare. Alle spalle vi è una grossa valva di conchiglia che le copre le spalle come un ampio ventaglio da cui sembra fuoriuscire. Il capo è coperto da una cuffia dalla quale escono i capelli a tuppo verticale. La dea mantiene il mantello con la mano sinistra. Sul braccio destro regge una figuretta andata perduta, forse un Erote; sulla mano destra è invece posata una colomba. Sulla superficie sono visibili tracce di ingubbiattura, di colore ocra rossa sulla cuffia. Il braccio destro è spezzato; un piede è restaurato; base ricomposta da più frammenti",6,scavo del 1959 Tomba n. 2
173,,22/07/12,349866,110292,,Speira-349866,4,28,1,7,4,108,Via V. Bellini,Via V. Bellini (oggi Via G. Maturi),26,26,4,-400,-351,13,22,Tecnica non presente in lista,1.3,1.3,1.9,,2.1,"anello in argento in verga con costolatura interna smussata e profilo esterno arrotondato e castone ovale appuntito con bordi assottigliati. Sul castone è rappresentato un giovane imberbe nudo, forse un efebo, apparentemente appoggiato ad un rilievo roccioso. Il corpo è visto di tre quarti; il braccio sinistro sollevato regge un oggetto di non facile interpretazione, probabilmente una coppa, dalla quale distoglie lo sguardo, avendo la testa girata verso la spalla destra. Davanti alla gamba, un'incisione non decifrabile. Il soggetto potrebbe essere interpretato com un giovane in stato di ubriachezza, in disappunto per aver svuotato il calice. Intervento di restauro sulla verga spezzata in quattro punti",9,scavo del 1959 
374,,22/09/12,350094,135383,,Speira-350094,44,615,1,9,26,108,,Contrada Pizzone,27,27,,-300,-201,13,25,Tecnica non presente in lista,13.2,5.2,12.8,,,"terracotta policroma configurata a cigno. Di profilo a destra su base rettangolare. Sulla superficie , tracce di scialbatura e di colore rosa. Lacunoso delle zampe; ricomposto alla base mediante integrazione in plexiglas N. INV SBAGLIATO IN VETRINA",9,scavo del 1969 
517,,22/04/13,350238,61486,,Speira-350238,39,419,1,9,30,108,,Contrada Lupoli,26,27,15,-310,-290,13,34,Tecnica non presente in lista,39.8,15.4,,,,"schiniere in bronzo. A sezione circolare, rastremato verso la caviglia e fortemente espanso all'altezza del ginocchio, da dove si diparte l'apertura in senso obliquo sino al polpaccio. Superficie corrosa; ricomposto da frammenti; restaurato; lacunoso. Da associare al successivo",9,scavo del 1907 Tomba 43
518,,22/03/26,350239,61487,,Speira-350239,39,419,1,9,30,108,,Contrada Lupoli,26,27,15,-310,-290,13,34,Tecnica non presente in lista,40.2,16.3,,,,"schiniere in bronzo. A sezione circolare, rastremato verso la caviglia e fortemente espanso all'altezza del ginocchio, da dove si diparte l'apertura in senso obliquo sino al polpaccio. Superficie corrosa; ricomposto da frammenti; integrata completamente la parte dl ginocchio; restaurato; lacunoso. Da associare al precedente",9,scavo del 1907 Tomba 43
276,,22/03/21,349996,52506,,Speira-349996,43,566,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,208,Tecnica non presente in lista,5.8,,,,8,pisside in piombo. Vasca a profilo cilindrico con orlo ad andamento verticale; fondo apodo; Coperchio privo di presa con orlo rettilineo ad andamento verticale. Superficie ossidata. Molto restaurata,9,scavo del 1951 Tomba 22
375,,22/05/23,350095,135384,,Speira-350095,44,615,1,9,26,108,,Contrada Pizzone,27,27,,-300,-201,13,25,Tecnica non presente in lista,17.8,9.8,,,,terracotta policroma rappresentante una figura femminile ammantata che tiene per mano una bambina. La donna indossa un chitone e un mantello indossato d'obliquo che la avvolge; la bambina è addossata sul fianco destro della donna. Ricomposta da più frammenti; qualche lacuna sul lato destro.,4,scavo del 1969 
157,,22/02/10,349849,54115,B,Speira-349849,4,42,1,7,3,141,,Contrada Cacciavillani,26,26,4,-400,-351,13,184,Tecnica non presente in lista,6,,,,2.7,"orecchino a disco in oro e smalti. è formato da un disco a bordo perlinato che racchiude una ricca rosetta a quattro ordini decrescenti di petali in lamina concava a margini filigranati, contornata da un motivo a onda in filigrana; intorno una treccia tra due fili lisci ed uno godronato. Ai lati del disco ci sono altre due roselline dalle quali pendono due catenine formate da pendenti biconici, sferiche e a campanella. Dal disco centrale pende una testina femminile con a sua volta orecchini a grappoli alle orecchie e, al collo, un giro filigranato da cui parte una rosetta cui è appesa una ghianda. Lacunoso nel pendente centrale; lievemente deformato in alcuni punti; dissaldate superiormente le due lamine della testina. Il perno che collega il disco è di restauro. Dello smalto rimane soltanto qualche piccolta traccia sul disco e sui vaghi.In coppia col precedente, è da associare alla testa femminile (n. inv. 4006)",4,scavo del 1934 
23,,22/03/17,345426,144017,,Speira-345426,46,704,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,71,Tecnica non presente in lista,,,,,9.5,Anello in ferro a sezione circolare. Ricomposto da frammenti; superficie molto ossidata.,4,scavo del 1975 Tomba 1
210,,22/07/05,349903,214723,,Speira-349903,37,353,1,7,6,108,,Masseria Zuccaretti,26,26,3,-361,-340,13,71,Tecnica non presente in lista,,2.4,12.5,,,Coltello in ferro con lama foliata a doppio taglio e presa a profilo arcuato. Superficie ossidata e incrostata. Ricomposto da due frammenti.,4,scavo del 2001 Tomba n. 8
187,,22/06/12,349880,19239,A,Speira-349880,4,42,1,7,4,108,,Contrada Tesoro/casa A. Fieramosca,26,26,9,-325,-301,13,22,Tecnica non presente in lista,2.5,2.1,,,,"orecchino a navicella in argento. Navicella ad arco ingrossato, con ardiglione filiforme con estremità libera assottigliata; al centro e alle estremità è decorata da un filo dogronato tra due lisci; sulla parte dell'arco, alle estremità e ai lati della dogronatura centrale, è ornata da globetti circondati da anelli di filo. Ardiglione ricomposto da frammenti; superficie ossidata. Da associare al successivo",4,scavo del 1914 
430,,22/01/13,350150,4088,,Speira-350150,44,615,1,9,27,108,,Arsenale Militare,27,27,1,-300,-290,13,25,Tecnica non presente in lista,21.7,5.7,,,,"terracotta femminile rappresentante una figura femminile stante su base rettangolare, gravitante sulla gamba destra, mentre la sinistra è lievemente arretratata. Veste con un lungo chitone e un himation che coprendo le braccia, scende fino all'altezza delle ginocchia; un lembo è avvolto intorno al collo e ricade sulla spalla sinistra; il braccio sinistro è lievemente piegato, aderente al corpo a sostenere con l'indice della mano un tympanon (tamburello) per mezzo dell'anello di sospensione; il braccio destro è poggiato sul fianco; la testa è volta e inclinata verso sinistra; l'acconciatura è a melone con ciuffo libero sulla nuca; indossa orecchini. Sulla superficie, tracce di ingubbiatura bianca e di policromia: rosa-lilla per il chitone e l'himation e rosso per i capelli. Il retro è lavorato a mano con sfiatatoio rettangolare. Ricomposta da frammenti; policromia evanida",4,scavo del 1908 
357,,22/02/11,350077,151758,,Speira-350077,33,254,1,9,26,108,via Principe Amedeo,"via Principe Amedeo, Caserma Mezzacapo",26,26,,-330,-301,13,25,Tecnica non presente in lista,12.7,6.3,,,,matrice di bambola. Indossa un polos sui capelli acconciati sulla fronte in due matasse appena rigongfie e ricadenti in due bande lisce e piatte ai lati del volto ovale; orecchini a disco emisferici ricadenti sul collo. Il corpo è rigido e frontale. Il busto è coperto da un balteo al di sotto del quale emerge una veste fittamente pieghettata. Il restro non è lisciato. Ricomposto da due frammenti; superficie abrasa.,4,scavo del 1989 
358,,22/06/30,350078,151784,,Speira-350078,33,254,1,9,26,108,via Principe Amedeo,"via Principe Amedeo, Caserma Mezzacapo",26,26,,-330,-301,13,25,Tecnica non presente in lista,7.1,13.1,,,,"matrice di tintinnabulum (sonaglio) a forma di cinghiale, ricolto verso sinistra. Accuratamente delineati il grugno, l'occhio, l'orecchio e lacriniera lungo il dorso. Sul retro, ben lisciato, un'iscrizione incisa nell'argilla gresca recante le lettere AΡΙΠ. Ricomposta da due frammenti",4,scavo del 1989 
275,,22/09/20,349995,52493,,Speira-349995,49,763,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,34,Tecnica non presente in lista,,,,,11,specchio in bronzo di forma circolare. Ricomposto da tre frammenti. Superficie ossidata,4,scavo del 1951 Tomba 22
105,,22/07/01,349796,22421,,Speira-349796,43,547,1,8,21,64,,,27,28,15,-210,-190,13,191,Tecnica non presente in lista,13,,,13,5.2,"Oinochoe in pasta vitrea policroma. Breve collo cilindrico; spalla a profilo convesso; corpo leggermente rastremato verso il fondo; piede troncoconico; ansa sormontante. Sul corpo motivo a festoni ottenuto mediante il contrasto di pastra vitrea di colore blu, bianca e gialla. Ricomposta da frammenti; scheggiata.",,scavo del 1928  Tomba degli Ori
335,,22/08/03,350055,52456,,Speira-350055,49,764,1,9,25,108,via O. Argentina,,27,27,2,-210,-201,13,71,Tecnica non presente in lista,,,,,,Strigile in ferro. Ricomposto da nove frammenti; superficie molto ossidata. In parte restaurato,4,scavo del 1947 
22,,22/09/15,345425,144016,,Speira-345425,43,456,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,34,Tecnica non presente in lista,9.5,,,,45,"Bacino in bronzo. Orlo piatto ed estroflesso, vasca a calotta, fondo con disco centrale rilevato; ansa ad anello con piccola presa a forma di animale stilizzato. Ricomposto da frammenti ed integrato nelle lacune; lesionato; lacunoso di una piccola parte dell'orlo; superficie ossidata e deformata.",4,scavo del 1975 Tomba 1
38,,22/08/11,345441,144178,,Speira-345441,43,467,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,9.5,,,,10.2,"Brocca daunia con decorazione geometrica bicroma. Labbro estroflesso troncoconico, corpo globoso, fondo piano; ansa a nastro poco sormontante. Sull'orlo, una fascia in rosso; sulla spalla e sul corpo, motivo di fasce e riquadri di colore rosso e nero alternati. Superficie scheggiata; bicromia evanida",2,scavo del 1975 Tomba 9
34,,22/10/03,345437,144174,,Speira-345437,43,451,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,15.3,,,,10,"Askos daunio con decorazione geometrica bicroma. Labbro estroflesso orizzontale, collo stretto cilindrico, corpo globoso compresso, apodo, ansa a nastro verticale impostata sulla spalla. Sul lato opposto al collo, protome plastica di animale. Sul labbro, tre bande concentriche alternate in rosso e bruno; sul collo, fra due bande orizzontali in rosso, una linea verticale con tratti obliqui fra due grupi di linee verticali; sul corpo, su entrambi i lati, due linee ondulate in rosso fra linee orizzonatali in bruno; segue una banda orizzontale in rosso e un'ultima in bruno con motivi cruciformi penduli. Ansa decorata da due riquadri, uno dei quali campito da una linea ondulata; sotto l'ansa, tre tratti in nero. Bicromia in parte evanida.",2,scavo del 1975 Tomba 9
12,,22/03/07,345415,144006,,Speira-345415,43,485,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,5.4,,,,11.5,"Ciotola biansata daunia con decorazione geometrica bicroma. Orlo diritto leggermento inflesso, vasca bassa con orlo inflesso; anse a bastoncello bifide impostate obliquamente sull'orlo. Su orlo, parte superiore della vasca e anse, decorazione lineare. All'interno, incrocio serie di losanghe punteggiate entro cerchi concentrici in bruno e rosso. Lievi sbreccature sull'orlo; bicromia evanida in pochi punti.",2,scavo del 1975 Tomba 1
29,,22/08/29,345432,144171,,Speira-345432,43,453,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,4.2,,,,13.5,"Attingitoio biansato daunio con decorazione geometrica bicroma. Labbro estroflesso tronconico; vasca bassa a profilo rettilineo, fondo piano, ansa a nastro verticale. Sul fondo della vasca, all'interno, serie di tratti paralleli tra due semicerchi in rosso; seguono tre bande concentriche alternate in bruno e rosso; sull'orlo, motivo a tenda in rosso e cerchi concentrici in bruno; sul corpo, in basso, serie di bande e linee in bruno e rosso; al centro della base, cerchio circoscritto e croce di Malta. Sulle anse, danda rossa tra due brune. Bicromia in parte evanida.",2,scavo del 1975 Tomba 9
37,,22/05/16,345440,144177,,Speira-345440,43,453,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,6,,,,18,"Attingitoio monoansato daunio con decorazione geometrica bicroma. Labbro estroflesso tronconico; vasca bassa a profilo rettilineo, fondo piano, ansa a nastro verticale impostata verticalemente sull'orlo e sul corpo. Sul fondo della vasca, all'interno, quattro trinagoli opposti al vertice campiti a rete in rosso e bruno; sule pareti interne una banda in rosso seguita da sottili linee concentriche in bruno; sull'orlo, una linea in bruno; sulla vasca e sull'ansa, motivi a scacchiera, dentelli penduli e a banda trapezoidale; all'interno croce di Malta reticolata. Bicromia in parte evanida",2,scavo del 1975 Tomba 9
36,,22/05/05,345439,144176,,Speira-345439,43,547,2,26,46,64,,Contrada Toppicelli,23,23,9,-625,-601,13,25,tornio,8.9,,,,5.2,"Oinochoe trilobata geometrica daunia. Corpo globoso compresso, fondo apodo, ansa a doppio bastoncello. Sull'orlo, una banda; all'attacco fra collo e corpo, una banda seguita da due dischetti; sul corpo, rosette tra linee punteggiate di colore rosso-arancio. Ansa dipinta in rosso. Dipintura evanida",2,scavo del 1975 Tomba 9
